customer_id,total_usage_app_facebook_daily,total_usage_app_helakuru_daily,total_usage_app_other,total_usage_app_tiktok_daily,total_usage_app_whatsapp_daily,total_usage_app_youtube_daily,total_usage_pack_data,total_usage_pack_vas,total_usage_voice_d2d_incoming,total_usage_voice_d2d_outgoing,total_usage_voice_d2nd_outgoing,total_usage_voice_nd2d_incoming,churn,prediction,segment
35abd67f425d31be2d495287cd4d99c40dd3eaddb2d6a804de780d05f8773cd8,7849.54,359.24,31295.3,11639.380000000001,158.0,23145.42,20591.81,3340.69,1054.44,1477.51,1664.27,2691.67,0,0,Loyal
35ac3fc0e3cb605b7f777c600957a039053d8818fa3a50fbf67552dc821f8f3e,9944.7,1901.58,19380.44,9887.79,1092.52,12200.31,19079.05,2595.87,244.25,1078.73,5765.1,3813.64,0,0,Loyal
35ac51dc38d2b8172aeaf4d9d3af29bb708fd7356ba650591b0a444d5c2f0d34,6737.59,1837.7,12289.52,11370.95,1215.53,23708.55,18266.23,150.79999999999998,1710.24,4007.59,194.65,1301.45,0,0,Loyal
35ac92d0fed1ffe0d9b86c379a6f5bda3d8b082fd58da853c9ba3d5c8b02bee6,4012.26,160.04,3003.41,12574.01,577.42,23091.35,6936.2699999999995,1162.4,1023.66,2845.92,238.67,294.14,0,0,Loyal
35ac9b841dbc6c06c3d2dbd8c8e1bf394810a0b39eb0a8fd313c7c45f174f89c,15179.28,142.67,1188.11,667.09,1192.13,24914.829999999998,8428.03,3846.3,2487.78,404.82,2940.4,252.49,0,0,Loyal
35ad865ca2d607428ab6f7e13bfb0210ac800d57452e28ebc3afb908d817164b,14332.09,1906.56,6551.58,18174.82,2363.91,18858.39,4988.26,2736.65,3016.48,3654.4900000000002,3800.77,981.6,0,0,Loyal
35ada1981fd85cb100c8f030a80eee7bfd470205b59efc85f0dfc5d415e3f81e,1971.41,75.01,20425.89,7684.71,527.26,7542.69,8468.18,1937.76,3689.88,1392.12,2362.75,1441.91,0,0,Loyal
35ade391c4d4b05a74c13f01211ac57f561addbae095a8a2ea4f72930c0fd52e,2181.96,1427.24,7492.26,9304.08,2000.08,5305.86,1281.58,189.69,2414.34,1346.36,3701.55,1827.21,0,0,Loyal
35aed3b7f313d7a3745ff29bf2ffadfa0423054e693a49d5060481660cf5eb46,6821.66,1630.93,7779.71,7675.7,2048.15,19328.88,15497.17,4007.63,3884.66,3747.03,919.84,3507.51,0,0,Loyal
35af83a46d5b951540761a38c4859c2bdf9b65ec2ea3364d4dcf696d53a3ea9f,14479.85,1970.74,1824.8600000000001,5034.22,1974.21,14825.32,19562.72,2143.61,510.36,1945.7,1475.32,3979.08,0,0,Loyal
35b037d4f421f331a6f4b92329b87c23c9db5159a15b5ebdc62980b583f6a92e,20428.03,1868.26,1443.08,10145.77,949.33,8867.2,15587.58,2698.34,1677.16,1237.32,1296.32,156.88,0,0,Loyal
35b5ea3880a24fbc0220ba0a7e92443c81e3d4da3813ab2ec708a52fcbf8d4c6,571.75,1030.52,20581.02,8300.25,104.06,1185.25,9277.0,266.28,159.66,306.6,201.87,621.44,0,0,Loyal
35b60f5fe2055e9f7130953c0d00808d6c3646dba66000efa5f3756c0a198d82,4824.54,108.05,18367.9,13745.54,2089.51,13050.09,15221.83,3987.74,2739.29,764.62,3545.13,3222.67,0,0,Loyal
35b6fbee3e4fed62490f96f8f3e1b5e3056b11f7aa40e2abe20e227c645ba826,3734.19,2004.96,4577.46,3049.04,1836.7,5973.74,8647.5,1005.93,1354.74,3956.87,4600.41,4195.05,0,0,Loyal
35b80e7eda147fb432c681c42e0d8c6052fbfcf7196c82c321de13456e25a2c9,9732.460000000001,207.49,19448.84,10435.83,1128.13,23430.72,15287.1,2083.97,3432.48,1476.0,1809.67,336.8,0,0,Loyal
35b839c191df7797548841bfa3fe215085b63bc51da53d2eba687d855d4e536c,4333.06,795.3,18524.57,3954.7599999999998,580.43,19537.91,15888.22,2798.38,271.78,268.85,4133.98,1061.97,0,0,Loyal
35b88357554c86a7969205b8e9af982cbf27affa65906de9c8d833cd18f854e9,7926.22,1640.79,18040.83,4548.05,1445.59,23837.71,2379.9700000000003,1238.2,1471.86,3956.7799999999997,1941.77,1947.1200000000001,0,0,Loyal
35b94d78ca1a6dbe53207a5428e65def6663d2cc193ec4063f1c718885900d51,7966.32,95.04,28174.86,12247.12,2386.98,9882.26,7481.72,3814.87,3897.5299999999997,3966.7799999999997,1611.53,1208.65,0,0,Loyal
35b9dc4dca4c3459fe4fc309f51a54cd75449636c017bacc6044d7be32d1777b,4938.77,155.71,19809.37,12686.97,1966.78,25702.86,9274.78,3672.37,2404.01,3964.22,2986.15,3039.04,0,0,Loyal
35ba6eb5e4c2b294d422b20d61318d77b28e3d176becdcec407c363f817e23c4,12105.210000000001,1782.73,18946.98,12297.33,762.84,13916.51,22847.72,4011.33,3106.88,435.0,3853.16,3498.4,0,0,Loyal
35ba949d7e6cbb716599fa9a99cbbe8d70174b43ca71f4bfb56af0d2e1017502,9265.19,1579.7,19811.13,9005.44,1324.72,16247.31,19652.69,3192.81,4370.26,5378.36,4275.54,1818.65,0,0,Loyal
35bc3106e61836ec4d2932b217471295fd6973f8b45cf089e23f4dcc1b072ce4,2171.92,241.44,1357.77,3310.79,87.53,4631.87,1140.76,157.34,231.73,1508.12,279.99,306.82,1,1,At Risk
35bca086d75e01937c531e9fac1a4506c91cf653f3c450596a859bc3644bf830,3313.03,148.78,18384.63,1998.94,144.74,1245.1,2587.27,2256.67,1379.02,648.94,252.83,2163.61,0,0,Loyal
35bda5be405ce888566f65be39cb2d9b7e00b9c85722101fe78da606d56a5b90,11266.67,166.33,8075.84,11467.34,1509.85,17297.86,1135.71,1400.3,3874.2,1478.42,2084.48,1980.55,0,0,Loyal
35bfe4748d917102dd7b9e60b4bc296d3325cbf452d1c06dcc1f64400e036bf0,12189.48,158.82,16613.79,17326.8,659.87,14835.7,18861.7,216.81,1909.28,3952.41,3087.66,984.34,0,0,Loyal
35c072d9c299aa62222ad35096e6f94af0537536c4d2172d421a38e9244fd098,3719.83,1197.56,6249.3,10768.98,1093.05,4937.92,3177.39,559.96,180.59,1786.48,2039.8,2936.64,0,0,Loyal
35c265cc90afedbb640d16e8206ab14b0e49b06d5a8389d0fe9e7732d96719ca,1363.55,178.66,8605.43,799.5600000000001,79.07000000000001,1818.96,19003.8,297.58,726.45,843.88,621.26,183.29,1,1,At Risk
35c322b82cc3564419a36856858d23f74740ca97e3186a4bb81e18ce1b4d673c,897.71,198.78,936.9100000000001,1925.33,213.56,2968.3,2051.93,722.2,341.56,763.0600000000001,255.58,231.95000000000002,0,0,Loyal
35c423b092f3e5130227dbf2c6cd2f27e2321367b894a958b3c0dc4813177ce9,11075.15,496.77,4815.47,9123.76,1125.86,18550.71,7031.95,284.34000000000003,575.75,278.17,2339.38,2159.42,0,0,Loyal
35c46c11ac0f0c6226d2716cb5eaf2d30b8a998425d4e4e01b46bf7f1eb3eddb,20963.06,1359.56,1735.3,2161.67,1070.15,2025.8,1953.35,525.6,3793.22,1821.17,432.07,353.17,0,0,Loyal
35c6d9be21ba8a5ce904c67a06263d9074c440e2c30e250a0c4bf67669103ff5,9845.68,1993.74,19993.75,10963.27,2018.68,22000.67,10573.64,3681.2799999999997,4030.54,2961.98,1419.06,1006.03,0,0,Loyal
35c726fd1d3cf90bab2c0a8d45c123b2329961c8fc3c38a962832a7b80625644,14808.4,520.01,19499.28,13235.81,1050.63,15790.47,1889.97,1820.78,1110.3700000000001,1859.52,891.64,4101.14,0,0,Loyal
35c7d75e76d9564e8e58698ebaa1ea453319055de939724316cdee67d753355c,1518.09,461.87,996.03,2923.31,176.85999999999999,1828.17,4792.04,486.09,377.86,4136.02,799.24,2359.46,0,0,Loyal
35c9b2de94c0d2b20bfca5f5b85a94c8fac78dc3135159757984879cf06fc6f2,8989.21,164.45,26545.77,5628.5,203.38,28191.48,1532.4199999999998,372.42,933.92,1267.43,331.03999999999996,1817.73,0,0,Loyal
35c9f4df2086b8914ab3bf9117260fc8e77afe71151f091b14894b78f0dff28a,1501.1399999999999,1088.3899999999999,5076.33,835.98,2131.54,23237.4,19251.75,184.77,4035.55,2341.19,4175.87,2821.71,0,0,Loyal
35cb9f4ed4766628ca6575b08f2b628df2ea4162f0dfb63204ce183d713f7a7d,2009.18,851.93,1934.86,782.11,128.53,1429.85,2218.73,420.76,792.49,485.27,581.79,349.98,0,0,Loyal
35cc47e41d2b35c7b93494a54882340c1244bcd67067126a1c818e0bd25532b7,6676.66,455.56,6514.42,5129.3,1833.65,21733.4,18278.43,2353.73,204.33,3927.01,1813.3600000000001,4183.28,0,0,Loyal
35ce49857b7c9bba1942e03d96083b2b9275b3fcfcde469c997a7a8da530ebbd,7583.06,1933.59,20196.55,11511.56,461.18,23407.87,9050.15,1187.07,3380.86,4330.15,784.6,3923.94,0,0,Loyal
35cedb7821dc54e540c714fe199f4afef2708cefa70c0be9717690c6d8ee4cf0,6179.46,1492.85,5997.43,12401.68,885.8,9490.39,790.57,2197.51,3680.1,3618.43,2372.59,2940.99,0,0,Loyal
35cffd7a9f356d3d0afa1e27d3968837731a7e4497a6e26fef236086d2ebe25a,12001.85,1204.69,12256.07,3529.52,1874.15,18840.71,8513.91,2637.02,4639.2699999999995,300.8,1580.37,1906.19,0,0,Loyal
35d6cf901d3b75441820fb7c65ee328f1a28fe65bbb15d8ab19ac5d13e51e351,3155.4700000000003,332.46,2134.84,1295.8,99.09,23815.38,4423.99,239.29,414.81,4054.7,2111.97,3985.16,1,1,At Risk
35d7fe226b23481e0e22d8ede0bf014e84fa73e6f550533ca61bb2d04ace8552,1822.08,194.3,1677.78,2350.07,325.12,1786.05,969.23,389.73,324.90999999999997,484.88,206.38,581.76,0,0,Loyal
35d8a440dd6ebcee84b426564c99eae2cef063b678dfde68fd1add4347ea9d78,14570.86,416.6,10095.86,3368.26,1961.81,22457.12,18392.65,2533.17,2166.26,170.6,4319.6,1609.82,0,0,Loyal
35d94cd7b36724fbf0e5624333717f3a7d572914f130627ddedbc9de96df22f1,5688.87,2006.28,7953.99,10236.44,841.75,14250.32,18986.31,2559.68,1908.17,3251.7,2635.39,2916.35,0,0,Loyal
35dc153534477e4bf8740ae28adfaa4e03eb9263e60d0aa76a705e34c152a7df,1594.6000000000001,1448.43,4585.48,1222.95,79.36,27600.72,9666.33,1581.77,4041.52,2851.24,4247.69,1708.99,1,1,At Risk
35de167808cdb09b73f091eca500b151a86938f2f2713d38e6dea969efa0caa9,8675.89,353.48,3661.25,1348.43,150.42000000000002,1638.3300000000002,1767.44,2632.59,205.6,197.77,322.51,1482.41,0,0,Loyal
35de2710677d2994327f1bdb67b10c2e880321266886c0b6e4a7f053fc99b057,2321.66,1626.02,8491.06,16810.27,1293.82,7047.47,7686.8,1178.92,1733.87,1435.84,1061.48,4127.83,0,0,Loyal
35df073e47f44025e013c9c50d87c6ec6aebd92e2523c34f79f037526c9bad2c,1461.81,1942.19,26427.47,3957.7200000000003,1354.62,2935.89,4575.27,4046.08,2345.33,213.97,3635.9900000000002,3122.38,0,0,Loyal
35dfc3023220f2f4aac3228f8da1b4d90604888dc7f1f983d9825858e5f367c3,4500.48,1230.94,1285.79,4634.45,1789.15,5121.07,4593.52,202.31,5895.21,2684.2,3824.1,365.98,0,0,Loyal
35e02755c55d3ee64bf52dbb0e7d1aca70de09cc465fca070047319de567ee94,7934.5,698.54,18040.47,15469.18,1788.79,18811.07,14228.19,3460.6,3283.01,3536.09,1242.52,472.83000000000004,0,0,Loyal
35e030e1e84e9b590d819797905bba9b04a67d55d7bb2bf866205732ee2c15e7,726.8,178.28,5041.75,4585.2,254.54,1133.94,1348.75,560.81,272.97,452.73,375.97,811.8100000000001,0,0,Loyal
35e033e243e06851d4f4aeef346691e32b123b9eabcad2bedf6f5f9d83b65b94,4613.89,648.79,9536.74,12727.82,1210.14,20190.54,1724.79,1374.69,2306.85,3811.9,1291.77,4303.13,0,0,Loyal
35e051cbf76c1cca34bd30e00be4187099f662dc1b15f5834edfd6e2960695e9,4344.07,156.63,1543.56,630.41,89.39,1240.78,777.26,1052.38,1074.38,2767.02,176.17,227.55,1,1,At Risk
35e16668e16c30b8886b9a7153e19a2ffc106ad36f1cd290626b8dbd3f78ce45,12494.42,1987.17,7397.54,1494.53,1915.31,16053.8,19762.15,1279.67,1612.49,2291.27,3894.66,1468.9,0,0,Loyal
35e1e8b3a7ece03baf4ee15dad8927448593187ce9d4b85c92578f5e36659000,15078.72,1965.7,19221.16,5511.8,541.41,18337.73,10944.79,279.81,2716.31,466.57,1329.4,2401.03,0,0,Loyal
35e28299152075467b25820a40d0c052baada6d54a55e7ea4572291bbb26501c,14560.74,679.0,2036.08,9583.19,581.16,1538.6299999999999,18225.31,1780.8899999999999,4869.2300000000005,4033.97,1911.77,2155.14,0,0,Loyal
35e3fca09a5db7375266fd88b44207ddde01006c0ecc1a83874ca9438536d151,5665.5199999999995,164.29,24142.53,7699.57,1486.06,19216.75,21975.63,238.39,4792.09,3883.77,1030.06,3747.93,0,0,Loyal
35e40dc2709e6ce2ef578bf69c7ce89bb05190dd7d183dcb92130807a21e8c02,726.87,209.5,4104.32,5346.62,636.02,5968.46,1091.97,3008.06,822.06,471.52,363.13,1876.19,0,0,Loyal
35e4a7735c44e4797c46e6762f119a1ace8240aef1fe98b609b9f69f3e2ea440,14584.26,1540.41,6290.85,7859.16,1452.4,14372.95,13600.92,1292.07,5321.47,1224.86,218.33,242.07,0,0,Loyal
35e52dab2a1b9b764f186c23b796aed9a5f80380ebd6b80d8ca78fe1e191345e,1615.91,162.33,1761.73,14731.13,275.01,1881.86,960.21,601.99,257.26,302.63,558.73,837.01,0,0,Loyal
35e5720e633467bd3e1dd2895629400c3d4cafabef58def67dd07ded6c169807,6719.4,1614.92,13049.48,5063.33,1985.22,13286.22,10162.08,4523.4800000000005,3399.09,5139.62,3686.16,4085.02,0,0,Loyal
35e79cc84ee6c251d1cd4f3d8d3ce15b0424cb98ff1637a6b69e30da04f06b56,906.0500000000001,1324.38,9248.07,5206.76,1415.77,10267.85,19231.8,1250.51,373.54,4109.47,3525.61,1208.18,0,0,Loyal
35e83d588faa7aa08a01ccaaa718556b59bce965ae935f88320755736e78c629,6527.26,141.67,1823.88,12550.57,605.18,9729.93,8170.68,1146.24,3102.59,1883.97,6425.83,4042.78,0,0,Loyal
35e88a3b32553cc3dd37e1f1a6308e6358834e628aa07f842016d69aeeba765a,23399.079999999998,2002.73,22989.54,5656.85,1364.09,18846.47,15104.14,4011.46,1240.73,5467.97,1331.14,2125.78,0,0,Loyal
35ea71cc8578f880907706c9f6765850103a5c07aa06b593b2f97f1ca96f766e,5957.52,838.45,1042.66,2265.57,169.96,8000.01,1114.07,268.52,172.14,658.88,484.04,256.57,0,0,Loyal
35ed606dea10751a0223364a3abe293684a966cb3aa2465a1a5fd4ffe08e7fb3,1914.04,159.46,7582.79,850.51,125.25,2281.16,4196.59,339.53,187.57,500.25,154.35,159.55,0,0,Loyal
35efc637a2efc3de4d28299ceb23a32b09823e5c4be60b450be22256769c8387,5390.01,1240.81,20706.95,4593.27,858.6800000000001,6374.76,21064.57,971.52,313.03000000000003,2174.64,3066.45,4755.69,0,0,Loyal
35f13a8842608df3c082ac47ae8c144f20e781ba5f8fe472b1ddb509a3617d71,2470.5,128.97,1544.76,2205.75,96.27,1134.34,1968.18,591.0,298.94,2425.37,578.99,768.58,1,1,At Risk
35f1a90aec2e5939fac0ce9f2f604cddb081f19b526cba1d457a8db478c0b2f2,2665.93,287.0,8616.99,5119.34,1200.36,10329.37,1549.51,218.81,3860.59,3491.16,1661.89,1297.6200000000001,0,0,Loyal
35f1be546e1d9973c75af65a11f8ccd3e294f473490e9da45bf01556b54f20bd,14788.619999999999,534.75,30240.68,7032.84,1952.36,14293.29,6917.49,1032.27,5512.97,297.2,3144.12,4099.17,0,0,Loyal
35f1c0817684199ce5aae8b26eeef644cf58003235a569593c375afa3e082f74,12282.35,1700.83,1691.09,1568.46,111.67,22867.38,815.79,2250.5,471.69,212.28,1219.11,166.64,0,0,Loyal
35f8881e54b2a068a1b49a383acfc533465b2a147b7c48d8ad0e7ecc3a1cdaaa,3259.41,302.64,8768.68,5554.33,63.24,2279.54,10264.69,1300.96,247.27,383.43,304.07,201.15,1,1,At Risk
35fae5db89bfabe1268a1b5b689bd48340ce64691d53c56ed26a01d916f81d24,15133.95,1623.19,19374.31,4098.02,2076.38,10467.94,1460.17,4916.56,1840.38,2336.43,4034.07,2456.9,0,0,Loyal
35fb3b57a87f41445b4b5c7c18136558d42d18a8be6823dd9541e812db13bb48,3756.16,1098.24,14251.28,19835.75,499.77,23017.56,1162.05,3634.94,2599.14,3276.87,306.74,4015.62,0,0,Loyal
35fb78cf467dfc91f5f8b139e828a614b8b90a6318c796a716002709cdcb6673,1397.27,653.68,14357.539999999999,13017.15,819.49,20935.72,11488.06,3920.95,1678.15,3934.65,2793.6,3938.57,0,0,Loyal
35fc145ab80fcf7809b15eeb504aeb9c413a12df588a52d36339c0ad08d5bd7a,10377.43,477.72,19242.43,939.31,1052.05,6080.53,20151.78,1836.62,1176.95,500.28,1258.56,3489.15,0,0,Loyal
35fc81fac408a839e2c816e28a8b3ec91cb5efc9745c48edbe6b790d13fee1d8,14246.79,1189.27,2793.43,2471.77,165.94,2338.24,6575.83,328.81,229.64,288.77,786.22,5877.32,0,0,Loyal
35fce48ea6cfa82f5e7508f056fc75b55acca29d8613d96bf5f6899245f8e04f,4980.34,1297.66,19844.93,11279.77,1337.38,1491.98,17547.41,1509.47,2676.16,3620.04,2074.46,1472.1,0,0,Loyal
35fde1728f189c07c1877ade681889d47a695cf05f0cd2fc0282aa6ae29c0ccc,5657.6,137.32,5589.58,1631.96,986.46,2789.96,12096.25,2181.21,799.27,208.93,760.23,204.85,0,0,Loyal
35febc4e50600079a84194580cd147f84d94ecfdd7d7664ea12326facf56814f,11898.78,1412.88,19045.52,11611.63,2358.45,17925.920000000002,4687.81,589.41,3895.93,1347.76,3145.53,3829.82,0,0,Loyal
35fecd185fdd1fd4419fd99e861da38a3f89b2b2186cfe72ab4006bbfd1b9498,8765.62,1237.15,17262.41,6254.12,156.19,12529.82,999.66,3003.61,4500.62,1892.4499999999998,974.94,3478.63,0,0,Loyal
35feee7ccb4e800e358b229549341d4634f5e72a6f5258a57f334d41ec742279,1487.75,344.96,1084.6200000000001,7194.12,931.88,22738.83,20451.15,743.87,1573.16,713.9300000000001,682.83,260.14,0,0,Loyal
36004db925fc20891b78b9bfad7584b859ebe3bb12633abc60f905cc7ad998fe,1317.7,75.1,8990.91,778.3,349.76,2614.87,2444.69,3891.39,2827.53,1668.65,505.57,299.82,0,0,Loyal
36022bf89b0f570ae6c60483ce8c0248df90e9bbc846780e87465b49d5f6ba46,14056.46,470.53000000000003,19598.34,1392.27,603.77,8732.7,7237.719999999999,3165.2,961.86,1616.04,3926.41,1405.6,0,0,Loyal
3602f0fda1f35258a87f299e020785eb4ea3c7ecc90240a54df16515ea84a530,10354.55,1003.46,946.26,1367.42,1527.28,17972.6,5834.11,2513.2,4303.6,1949.69,3236.81,4005.96,0,0,Loyal
3603c15d05d3e6120895c54e56c61a67c77f9e42b6392ac275c0dff1c67db54d,13834.12,1957.09,10716.79,450.94,464.07,22781.37,6533.52,2037.53,4045.52,5049.78,2728.62,1476.67,0,0,Loyal
36052ef5c4e4267925905fd20b707886914e888baac63d7a41adea71a2a2af93,834.43,136.41,3040.54,7911.25,651.04,1296.67,1327.98,166.81,1110.02,422.96999999999997,1231.81,3825.28,0,0,Loyal
3605cfe7921018b1e0afd23e732094b2a6e97b66653522453444be1285aefeb3,15987.49,966.64,2118.7,12776.69,659.19,14531.28,14266.9,2119.67,1733.98,3873.75,960.47,377.18,0,0,Loyal
36084e42d2b68d419706f2ebed20797442456e1d7db63fb6c516075ef0c56695,3186.53,1918.48,13829.29,7488.58,1475.3899999999999,21179.41,9986.94,569.92,1001.92,2947.64,3628.02,3725.31,0,0,Loyal
3608a80bcef2ae66ad9099433afd4c97135a3c475f04f47afee1037b78ebbc7d,1799.81,1850.85,754.85,627.85,2159.4,16176.87,9616.11,2351.19,4901.36,1135.52,3384.16,3267.7599999999998,0,0,Loyal
36096a21c9f68fa54fcffa9a6f6d0e6769b2a4c48013566a40f27cebfc377de3,3292.93,79.4,1588.25,643.67,1731.53,23451.24,8794.28,416.5,319.08,257.05,1593.99,1977.3600000000001,0,0,Loyal
3609d27b0d4075a8da73ad3b94e5df263e114f765b2a9ca3809dca0929210160,994.27,1694.83,4674.12,5605.13,1954.43,8837.29,15621.66,567.72,3125.55,958.49,3133.96,1487.49,0,0,Loyal
360b6eb83d5cdb0789c25c2648f2500039c6dc8286550a550567ce2885109378,11301.03,1906.46,5984.62,572.95,886.74,12330.48,22970.45,1660.77,2804.29,2173.7799999999997,4355.17,1268.3899999999999,0,0,Loyal
360b8c57b5d7b8759481d2fa73a0a721f07d53b1e5e5bdd9380bb42b904bac93,5288.32,590.06,23228.88,12184.57,1913.8799999999999,24118.77,17873.67,1138.99,1155.15,1083.6200000000001,476.84,5546.04,0,0,Loyal
360bdc889724f6ae379359f4a719e6e0bb490f0917a09d80bed2bb4a5c46b85c,6844.11,1724.51,12019.87,10345.0,144.12,11574.31,11209.81,2695.71,3035.87,1976.16,1534.64,2823.22,0,0,Loyal
360dad205e22fe8a0ef787b15d4ee1ac0a01da107dbe158694604fa558bd7602,1589.49,532.45,1559.82,961.46,1045.36,37727.22,1423.74,3700.95,118.19,880.44,619.47,246.7,0,0,Loyal
360f3cfdb6e5dcb6b4027d1d3e2303510e11ea0ebb44059197186048a5c7fe69,14640.57,1805.5,17401.95,13214.52,2080.88,30713.52,19019.28,2860.62,1676.61,1591.31,3748.8,1966.28,0,0,Loyal
3611178a2ef6a1316aba0f364cb853ca4b4938af8da51e4aefa136b21d2d7d02,9948.960000000001,2469.0499999999997,6178.48,10389.76,515.27,18631.95,20706.4,3436.12,3983.5099999999998,4896.92,2697.84,210.96,0,0,Loyal
361477d300002b584bbc26bffda8f5e0ae6e714e8a67be726ef8ea453d4c8adc,4028.5,2005.22,13035.27,10021.26,1225.95,25461.15,2138.64,3083.01,3159.47,1416.33,1488.59,3339.68,0,0,Loyal
36155f815ef029f113bc343e520ddd504432be2fd3cd86f483ded0154eec314b,1440.92,247.60999999999999,1168.41,2090.24,79.18,14414.07,1191.4,193.7,224.29,402.81,322.91,555.09,1,1,At Risk
3615c85aeacfe782dd7d24e55e73ff287fdb993ee7c78a02ed05199a7528f045,18589.06,236.54,20049.67,12376.96,862.76,17425.75,19247.57,4024.42,2783.09,1052.85,2311.33,1119.28,0,0,Loyal
3615cdda1e8b7170913ad9102257f22d131dd0ef79745c254a81854992a01d38,19466.57,687.09,9282.52,13527.5,1991.78,20010.65,6594.6,349.66,3905.4,3918.0,1747.09,3629.15,0,0,Loyal
36169060238fc046dd91bfe5546608d83c696f021fb520a68453aedb07cd069f,4999.0,475.64,2251.45,5362.87,164.59,1994.6399999999999,3241.3,315.42,1548.74,529.9,295.02,771.4399999999999,0,0,Loyal
3616ac3ffcc95ae5b7bdf38fa228050f34221b1e124197534fbce9fe4fd935ba,9886.58,1902.58,16966.4,10164.3,962.9499999999999,4538.16,26352.48,2038.27,2687.96,2196.63,884.24,285.64,0,0,Loyal
361b32f722834ff1fd51b4aa4eefc3651135012e7d37d078f77a6427b1ab6fba,995.28,105.54,3434.7,871.84,819.44,1589.2,1031.47,2622.31,216.24,1030.04,243.91,427.96999999999997,0,0,Loyal
361b6da609c6500a1ab88083525fd12c729654982c0f84fee868a65fcd0af8e0,14728.7,328.94,1428.42,12344.76,231.09,23467.75,2919.58,2935.63,1028.99,800.84,3461.08,321.87,0,0,Loyal
361ccf2a9c7cee8d6ea79d199c60d60d16f473ae6e22e17beb7e57aa5955f54b,7030.33,676.04,7655.28,4383.41,756.86,24127.7,27159.52,232.65,4525.06,2750.92,224.09,2436.32,0,0,Loyal
361facf9f3be2eebfb5d552d57b81c7baa9011c258820d7cd82980f95170668a,11468.25,2192.19,18002.56,10588.8,1104.71,24562.98,7415.77,536.89,181.3,1700.65,2067.73,4008.89,0,0,Loyal
361fb36878a98e88de3d691b1f5fa8d89d331678cc6766de70c408c4fc4b2f02,1126.4,934.03,2302.4900000000002,12551.15,257.27,9129.76,966.5,272.29,210.22,371.94,272.7,514.49,0,0,Loyal
36207df0efc0a3e058e698b604a80b377a0beb86ec1da1ae06bacb01fe9ee5cb,4378.91,1990.97,6229.43,17419.43,263.88,8241.47,19844.26,962.01,2064.15,3813.49,908.34,4005.5,0,0,Loyal
3620bbe6551187ec5db61685c0ea0689867c012fae924a4754b9f9974ff5a205,8072.98,179.66,7647.36,11228.92,132.33,2302.97,5041.91,4005.95,741.25,3892.66,276.56,633.91,0,0,Loyal
3621211d840c0280d040dcd80cbd5c27e5b979275eb13b9ee9a44ad9a2a4f456,4359.58,259.81,14979.44,8151.53,1650.25,21812.35,4158.99,1093.19,1753.1,3150.79,4931.72,724.48,0,0,Loyal
362150195fa85fb9285d1086a87bd12c9208cfbb4690ecc37dd5cc52930dde24,1880.91,97.62,3209.51,2623.21,889.1,7373.03,1100.71,2481.75,234.48,612.45,770.19,957.72,0,0,Loyal
362155b240c5d95cfe5f7c42916e27d935ac93160cdbf89c9d983f9c3a5dabb3,6859.15,1522.72,12095.61,2300.37,1374.89,33168.35,14917.3,148.78,5034.97,1205.04,245.82999999999998,2670.93,0,0,Loyal
362183f889f440e1f0bd54c8d9b4d540d8c5ed40844f88a6ea08a3884aafbf13,787.8,87.94,19013.11,9941.52,1279.1299999999999,3549.43,24913.57,5107.24,959.0,1570.56,3849.3,2833.2999999999997,0,0,Loyal
36222a7681946e1a7fc4bc34eeb1045cd4b4e8525fe7058318afcd6410de3bc3,7063.85,1682.18,815.97,14012.19,1035.35,12138.09,8162.16,1242.52,1236.86,978.24,3299.56,2370.9,0,0,Loyal
362651451764cb3a6a7d8a6223cf78dd485f91190464af7c68fe0d51880fd63f,7178.52,1244.48,5454.89,9503.67,507.68,11563.26,22347.27,2991.0,1367.41,4196.31,1240.51,2779.98,0,0,Loyal
36273b95017004dd2814b6c442532efdd726be0d866e7029ae54f102c8d94854,733.34,124.82,2062.77,934.34,345.0,1204.72,1152.16,296.33,2596.02,347.99,669.59,4892.26,0,0,Loyal
362854df2af9e8e859235ec3d2c51ff8490489f53502f86ae4482f12262b88c8,2531.17,2543.78,18878.94,2023.8400000000001,1974.32,8909.46,5198.31,2789.29,1202.55,2230.11,3750.67,2646.6,0,0,Loyal
3629034e767d11f7c6c9653bb4bd2eaabce72183cd95b45e421cd1290ef08f5e,553.87,2142.18,13742.83,684.85,1697.52,12425.92,1488.49,3079.81,3786.53,3931.4,3737.65,1659.74,0,0,Loyal
36291e051e27cccc17a752d0014c9c35020038e19827e21a94a2f1289338e588,6495.59,125.87,17846.39,14467.58,1825.8700000000001,23564.15,16312.87,3562.09,171.31,904.17,5976.54,4017.07,0,0,Loyal
362abd2f45b698fff3c31fc03f9898b799a839842886bd46226baff1191a9db4,4113.99,1367.93,15065.11,12809.15,2201.61,28819.850000000002,17089.79,3044.97,1531.72,3280.34,2483.98,4215.36,0,0,Loyal
362ac35bcf7f1ebe98e9b69865f1550b40f87d7fb2f9c38903a6ac583a829fbf,15026.42,170.09,19934.3,7278.35,1963.34,20454.45,9755.78,925.89,2963.89,3746.4,2010.53,3976.53,0,0,Loyal
362be8f8d5bdde6f104127ec695b5c86c3677be5301ca9a30f2360920048ae44,1271.85,373.32,3358.54,945.63,163.15,24011.68,1483.94,271.67,282.99,278.54,212.45,994.17,0,0,Loyal
